,0,1
4124,758,1
4125,889,1
4126,667,1
4127,83,1
4128,684,1
4129,682,1
4130,314,1
4131,109,1
4132,54,1
4133,65,1
4134,92,1
4135,265,1
4136,301,1
4137,299,1
4138,920,1
4139,102,1
4140,881,1
4141,1009,0
4142,499,1
4143,798,1
4144,139,1
4145,713,1
4146,413,1
4147,778,1
4148,104,1
4149,828,1
4150,372,1
4151,867,1
4152,885,1
4153,689,1
4154,811,1
4155,491,1
4156,296,1
4157,703,1
4158,637,1
4159,273,1
4160,60,1
4161,511,1
4162,465,1
4163,321,1
4164,335,1
4165,207,1
4166,656,1
4167,187,1
4168,456,1
4169,37,1
4170,594,1
4171,12,1
4172,328,1
4173,265,1
4174,474,1
4175,813,1
4176,245,1
4177,825,1
4178,218,1
4179,309,1
4180,692,1
4181,910,1
4182,675,1
4183,54,1
4184,741,1
4185,383,1
4186,255,1
4187,935,1
4188,392,1
4189,710,1
4190,224,1
4191,843,1
4192,874,1
4193,422,1
4194,255,1
4195,975,1
4196,739,1
4197,560,1
4198,889,1
4199,494,1
4200,820,1
4201,222,1
4202,141,1
4203,989,1
4204,205,1
4205,375,1
4206,866,1
4207,142,1
4208,432,1
4209,673,1
4210,807,1
4211,638,1
4212,343,1
4213,959,1
4214,593,1
4215,517,1
4216,750,1
4217,104,1
4218,882,1
4219,692,1
4220,46,1
4221,666,1
4222,689,1
4223,670,1
4224,657,1
4225,114,1
4226,693,1
4227,255,1
4228,840,1
4229,137,1
4230,74,1
4231,261,1
4232,263,1
4233,636,1
4234,179,1
4235,117,1
4236,65,1
4237,433,1
4238,101,1
4239,720,1
4240,77,1
4241,33,1
4242,622,1
4243,58,1
4244,109,1
4245,176,1
4246,371,1
4247,559,1
4248,194,1
4249,482,1
4250,939,1
4251,830,1
4252,210,1
4253,83,1
4254,476,1
4255,556,1
4256,814,1
4257,641,1
4258,766,1
4259,316,1
4260,937,1
4261,877,1
4262,879,1
4263,855,1
4264,958,1
4265,91,1
4266,342,1
4267,339,1
4268,650,1
4269,960,1
4270,731,1
4271,56,1
4272,78,1
4273,762,1
4274,333,1
4275,645,1
4276,340,1
4277,848,1
4278,18,1
4279,346,1
4280,450,1
4281,136,1
4282,79,1
4283,553,1
4284,41,1
4285,832,1
4286,617,1
4287,621,1
4288,985,1
4289,184,1
4290,924,1
4291,236,1
4292,331,1
4293,971,1
4294,820,1
4295,511,1
4296,356,1
4297,7,1
4298,830,1
4299,788,1
4300,98,1
4301,338,1
4302,668,1
4303,1022,0
4304,249,1
4305,34,1
4306,315,1
4307,733,1
4308,48,1
4309,971,1
4310,592,1
4311,398,1
4312,379,1
4313,901,1
4314,695,1
4315,51,1
4316,72,1
4317,579,1
4318,575,1
4319,785,1
4320,604,1
4321,786,1
4322,599,1
4323,371,1
4324,110,1
4325,988,1
4326,755,1
4327,8,1
4328,426,1
4329,916,1
4330,48,1
4331,549,1
4332,0,1
4333,457,1
4334,317,1
4335,711,1
4336,411,1
4337,843,1
4338,367,1
4339,996,1
4340,391,1
4341,153,1
4342,22,1
4343,266,1
4344,974,1
4345,619,1
4346,133,1
4347,384,1
4348,649,1
4349,919,1
4350,399,1
4351,638,1
4352,934,1
4353,645,1
4354,111,1
4355,387,1
4356,1024,0
4357,489,1
4358,461,1
4359,84,1
4360,947,1
4361,24,1
4362,954,1
4363,388,1
4364,818,1
4365,283,1
4366,209,1
4367,548,1
4368,939,1
4369,165,1
4370,932,1
4371,355,1
4372,884,1
4373,168,1
4374,635,1
4375,40,1
4376,859,1
4377,366,1
4378,927,1
4379,480,1
4380,613,1
4381,800,1
4382,749,1
4383,670,1
4384,127,1
4385,156,1
4386,456,1
4387,264,1
4388,528,1
4389,637,1
4390,59,1
4391,285,1
4392,700,1
4393,1007,0
4394,181,1
4395,837,1
4396,345,1
4397,710,1
4398,138,1
4399,927,1
4400,816,1
4401,578,1
4402,580,1
4403,902,1
4404,880,1
4405,732,1
4406,671,1
4407,810,1
4408,694,1
4409,253,1
4410,687,1
4411,228,1
4412,195,1
4413,298,1
4414,630,1
4415,252,1
4416,200,1
4417,1016,0
4418,261,1
4419,631,1
4420,258,1
4421,588,1
4422,227,1
4423,146,1
4424,816,1
4425,858,1
4426,438,1
4427,982,1
4428,869,1
4429,502,1
4430,129,1
4431,412,1
4432,298,1
4433,796,1
4434,627,1
4435,429,1
4436,421,1
4437,116,1
4438,517,1
4439,136,1
4440,578,1
4441,589,1
4442,502,1
4443,529,1
4444,239,1
4445,761,1
4446,550,1
4447,723,1
4448,1010,0
4449,369,1
4450,971,1
4451,796,1
4452,398,1
4453,521,1
4454,209,1
4455,789,1
4456,891,1
4457,79,1
4458,322,1
4459,510,1
4460,171,1
4461,616,1
4462,75,1
4463,876,1
4464,478,1
4465,679,1
4466,168,1
4467,256,1
4468,444,1
4469,255,1
4470,469,1
4471,100,1
4472,151,1
4473,30,1
4474,921,1
4475,453,1
4476,555,1
4477,8,1
4478,857,1
4479,172,1
4480,94,1
4481,215,1
4482,561,1
4483,729,1
4484,990,1
4485,981,1
4486,557,1
4487,822,1
4488,329,1
4489,801,1
4490,757,1
4491,340,1
4492,449,1
4493,599,1
4494,79,1
4495,81,1
4496,122,1
4497,734,1
4498,829,1
4499,459,1
4500,277,1
4501,734,1
4502,726,1
4503,993,1
4504,283,1
4505,442,1
4506,625,1
4507,726,1
4508,1022,0
4509,175,1
4510,752,1
4511,905,1
4512,955,1
4513,821,1
4514,676,1
4515,291,1
4516,450,1
4517,464,1
4518,86,1
4519,692,1
4520,464,1
4521,384,1
4522,535,1
4523,634,1
4524,544,1
4525,593,1
4526,494,1
4527,499,1
4528,77,1
4529,732,1
4530,565,1
4531,933,1
4532,359,1
4533,840,1
4534,409,1
4535,307,1
4536,1010,0
4537,68,1
4538,1017,0
4539,391,1
4540,96,1
4541,16,1
4542,396,1
4543,393,1
4544,30,1
4545,92,1
4546,411,1
4547,484,1
4548,918,1
4549,747,1
4550,688,1
4551,222,1
4552,53,1
4553,489,1
4554,333,1
4555,953,1
4556,86,1
4557,988,1
4558,336,1
4559,585,1
4560,953,1
4561,498,1
4562,737,1
4563,261,1
4564,225,1
4565,375,1
4566,724,1
4567,380,1
4568,849,1
4569,545,1
4570,165,1
4571,444,1
4572,388,1
4573,84,1
4574,515,1
4575,114,1
4576,73,1
4577,79,1
4578,722,1
4579,371,1
4580,187,1
4581,710,1
4582,723,1
4583,651,1
4584,969,1
4585,860,1
4586,262,1
4587,548,1
4588,978,1
4589,105,1
4590,249,1
4591,153,1
4592,720,1
4593,230,1
4594,350,1
4595,109,1
4596,776,1
4597,96,1
4598,810,1
4599,231,1
4600,66,1
4601,59,1
4602,822,1
4603,258,1
4604,672,1
4605,708,1
4606,794,1
4607,622,1
4608,786,1
4609,96,1
4610,998,1
4611,620,1
4612,436,1
4613,999,1
4614,299,1
4615,357,1
4616,291,1
4617,372,1
4618,303,1
4619,301,1
4620,31,1
4621,258,1
4622,127,1
4623,509,1
4624,167,1
4625,897,1
4626,555,1
4627,765,1
4628,987,1
4629,281,1
4630,669,1
4631,504,1
4632,405,1
4633,437,1
4634,482,1
4635,751,1
4636,158,1
4637,302,1
4638,865,1
4639,717,1
4640,914,1
4641,646,1
4642,630,1
4643,796,1
4644,430,1
4645,468,1
4646,918,1
4647,672,1
4648,613,1
4649,951,1
4650,355,1
4651,1006,0
4652,571,1
4653,295,1
4654,699,1
4655,1008,0
4656,16,1
4657,996,1
4658,3,1
4659,357,1
4660,26,1
4661,936,1
4662,590,1
4663,775,1
4664,349,1
4665,301,1
4666,981,1
4667,446,1
4668,348,1
4669,811,1
4670,868,1
4671,499,1
4672,269,1
4673,181,1
4674,849,1
4675,604,1
4676,197,1
4677,841,1
4678,552,1
4679,775,1
4680,293,1
4681,871,1
4682,777,1
4683,543,1
4684,370,1
4685,67,1
4686,936,1
4687,492,1
4688,93,1
4689,587,1
4690,19,1
4691,836,1
4692,704,1
4693,20,1
4694,36,1
4695,890,1
4696,947,1
4697,529,1
4698,1022,0
4699,767,1
4700,113,1
4701,1015,0
4702,347,1
4703,989,1
4704,99,1
4705,774,1
4706,771,1
4707,566,1
4708,391,1
4709,8,1
4710,293,1
4711,182,1
4712,431,1
4713,327,1
4714,501,1
4715,960,1
4716,589,1
4717,513,1
4718,946,1
4719,1018,0
4720,1008,0
4721,284,1
4722,438,1
4723,181,1
4724,829,1
4725,688,1
4726,887,1
4727,146,1
4728,436,1
4729,981,1
4730,73,1
4731,213,1
4732,245,1
4733,638,1
4734,312,1
4735,477,1
4736,783,1
4737,182,1
4738,740,1
4739,287,1
4740,12,1
4741,163,1
4742,404,1
4743,793,1
4744,493,1
4745,148,1
4746,449,1
4747,0,1
4748,503,1
4749,235,1
4750,231,1
4751,729,1
4752,136,1
4753,505,1
4754,713,1
4755,872,1
4756,295,1
4757,723,1
4758,92,1
4759,991,1
4760,462,1
4761,66,1
4762,745,1
4763,739,1
4764,553,1
4765,799,1
4766,14,1
4767,925,1
4768,470,1
4769,31,1
4770,410,1
4771,636,1
4772,349,1
4773,3,1
4774,374,1
4775,816,1
4776,881,1
4777,1025,0
4778,764,1
4779,678,1
4780,571,1
4781,986,1
4782,782,1
4783,37,1
4784,490,1
4785,416,1
4786,433,1
4787,427,1
4788,887,1
4789,260,1
4790,509,1
4791,597,1
4792,515,1
4793,355,1
4794,676,1
4795,219,1
4796,599,1
4797,324,1
4798,490,1
4799,629,1
4800,469,1
4801,33,1
4802,873,1
4803,701,1
4804,485,1
4805,2,1
4806,453,1
4807,954,1
4808,147,1
4809,198,1
4810,80,1
4811,212,1
4812,205,1
4813,441,1
4814,314,1
4815,979,1
4816,850,1
4817,326,1
4818,12,1
4819,870,1
4820,243,1
4821,668,1
4822,483,1
4823,432,1
4824,512,1
4825,922,1
4826,463,1
4827,853,1
4828,693,1
4829,228,1
4830,986,1
4831,910,1
4832,326,1
4833,996,1
4834,169,1
4835,576,1
4836,816,1
4837,1012,0
4838,376,1
4839,263,1
4840,711,1
4841,556,1
4842,973,1
4843,143,1
4844,697,1
4845,64,1
4846,312,1
4847,320,1
4848,222,1
4849,61,1
4850,109,1
4851,811,1
4852,251,1
4853,563,1
4854,1015,0
4855,272,1
4856,400,1
4857,377,1
4858,255,1
4859,164,1
4860,772,1
4861,887,1
4862,433,1
4863,799,1
4864,918,1
4865,820,1
4866,563,1
4867,139,1
4868,809,1
4869,905,1
4870,635,1
4871,751,1
4872,536,1
4873,995,1
4874,318,1
4875,599,1
4876,389,1
4877,839,1
4878,961,1
4879,802,1
4880,721,1
4881,567,1
4882,34,1
4883,322,1
4884,327,1
4885,796,1
4886,742,1
4887,888,1
4888,1016,0
4889,110,1
4890,695,1
4891,164,1
4892,609,1
4893,71,1
4894,260,1
4895,315,1
4896,4,1
4897,738,1
4898,947,1
4899,548,1
4900,246,1
4901,263,1
4902,785,1
4903,640,1
4904,1008,0
4905,996,1
4906,263,1
4907,180,1
4908,440,1
4909,112,1
4910,602,1
4911,406,1
4912,555,1
4913,363,1
4914,409,1
4915,79,1
4916,711,1
4917,417,1
4918,910,1
4919,1005,0
4920,373,1
4921,314,1
4922,710,1
4923,566,1
4924,719,1
4925,399,1
4926,73,1
4927,368,1
4928,47,1
4929,1003,0
4930,593,1
4931,393,1
4932,37,1
4933,865,1
4934,138,1
4935,415,1
4936,455,1
4937,261,1
4938,465,1
4939,204,1
4940,228,1
4941,96,1
4942,558,1
4943,743,1
4944,939,1
4945,684,1
4946,199,1
4947,241,1
4948,261,1
4949,312,1
4950,472,1
4951,661,1
4952,136,1
4953,420,1
4954,138,1
4955,385,1
4956,215,1
4957,48,1
4958,222,1
4959,330,1
4960,903,1
4961,424,1
4962,277,1
4963,229,1
4964,444,1
4965,992,1
4966,995,1
4967,321,1
4968,736,1
4969,771,1
4970,981,1
4971,663,1
4972,278,1
4973,52,1
4974,600,1
4975,212,1
4976,745,1
4977,934,1
4978,574,1
4979,1010,0
4980,756,1
4981,607,1
4982,825,1
4983,611,1
4984,566,1
4985,764,1
4986,580,1
4987,812,1
4988,192,1
4989,631,1
4990,539,1
4991,749,1
4992,129,1
4993,560,1
4994,79,1
4995,258,1
4996,222,1
4997,90,1
4998,872,1
4999,741,1
5000,744,1
5001,497,1
5002,82,1
5003,515,1
5004,356,1
5005,614,1
5006,398,1
5007,538,1
5008,942,1
5009,815,1
5010,123,1
5011,794,1
5012,568,1
5013,258,1
5014,910,1
5015,124,1
5016,846,1
5017,997,1
5018,687,1
5019,658,1
5020,429,1
5021,138,1
5022,436,1
5023,252,1
5024,873,1
5025,913,1
5026,43,1
5027,718,1
5028,232,1
5029,877,1
5030,875,1
5031,901,1
5032,669,1
5033,145,1
5034,488,1
5035,519,1
5036,601,1
5037,810,1
5038,901,1
5039,861,1
5040,877,1
5041,980,1
5042,121,1
5043,1,1
5044,630,1
5045,885,1
5046,1013,0
5047,551,1
5048,221,1
5049,656,1
5050,21,1
5051,136,1
5052,1006,0
5053,626,1
5054,867,1
5055,845,1
5056,1,1
5057,997,1
5058,750,1
5059,615,1
5060,500,1
5061,201,1
5062,0,1
5063,313,1
5064,228,1
5065,935,1
5066,919,1
5067,675,1
5068,262,1
5069,468,1
5070,37,1
5071,159,1
5072,612,1
5073,944,1
5074,86,1
5075,466,1
5076,917,1
5077,493,1
5078,913,1
5079,599,1
5080,398,1
5081,913,1
5082,893,1
5083,87,1
5084,198,1
5085,184,1
5086,408,1
5087,180,1
5088,531,1
5089,197,1
5090,725,1
5091,661,1
5092,103,1
5093,995,1
5094,772,1
5095,346,1
5096,214,1
5097,57,1
5098,583,1
5099,906,1
5100,441,1
5101,573,1
5102,365,1
5103,690,1
5104,938,1
5105,955,1
5106,863,1
5107,693,1
5108,600,1
5109,476,1
5110,624,1
5111,696,1
5112,663,1
5113,160,1
5114,159,1
5115,812,1
5116,112,1
5117,367,1
5118,74,1
5119,931,1
5120,447,1
5121,337,1
5122,95,1
5123,102,1
5124,64,1
5125,481,1
5126,190,1
5127,497,1
5128,334,1
5129,960,1
5130,225,1
5131,304,1
5132,479,1
5133,329,1
5134,983,1
5135,161,1
5136,852,1
5137,124,1
5138,304,1
5139,898,1
5140,52,1
5141,1002,0
5142,729,1
5143,355,1
5144,641,1
5145,655,1
5146,64,1
5147,976,1
5148,734,1
5149,926,1
5150,74,1
5151,747,1
5152,210,1
5153,687,1
5154,213,1
5155,180,1
5156,626,1
5157,84,1
5158,523,1
5159,526,1
5160,2,1
5161,748,1
5162,921,1
5163,968,1
5164,590,1
5165,995,1
5166,734,1
5167,869,1
5168,155,1
5169,481,1
5170,401,1
5171,596,1
5172,321,1
5173,767,1
5174,863,1
5175,621,1
5176,199,1
5177,144,1
5178,385,1
5179,851,1
5180,51,1
5181,393,1
5182,630,1
5183,984,1
5184,426,1
5185,260,1
5186,470,1
5187,222,1
5188,854,1
5189,258,1
5190,291,1
5191,204,1
5192,479,1
5193,310,1
5194,177,1
5195,891,1
5196,924,1
5197,575,1
5198,103,1
5199,1016,0
5200,788,1
5201,553,1
5202,828,1
5203,894,1
5204,611,1
5205,729,1
5206,943,1
5207,338,1
5208,604,1
5209,581,1
5210,362,1
5211,785,1
5212,260,1
5213,296,1
5214,561,1
5215,486,1
5216,708,1
5217,257,1
5218,876,1
5219,538,1
5220,390,1
5221,361,1
5222,591,1
5223,268,1
5224,997,1
5225,772,1
5226,42,1
5227,804,1
5228,433,1
5229,393,1
5230,134,1
5231,328,1
5232,173,1
5233,975,1
5234,561,1
5235,964,1
5236,563,1
5237,359,1
5238,658,1
5239,818,1
5240,7,1
5241,191,1
5242,379,1
5243,518,1
5244,472,1
5245,515,1
5246,897,1
5247,562,1
5248,756,1
5249,74,1
5250,657,1
5251,80,1
5252,6,1
5253,797,1
5254,96,1
5255,627,1
5256,678,1
5257,330,1
5258,239,1
5259,821,1
5260,803,1
5261,71,1
5262,992,1
5263,898,1
5264,606,1
5265,96,1
5266,47,1
5267,441,1
5268,716,1
5269,409,1
5270,309,1
5271,298,1
5272,1001,0
5273,572,1
5274,828,1
5275,884,1
5276,911,1
5277,278,1
5278,801,1
5279,196,1
5280,747,1
5281,672,1
5282,111,1
5283,793,1
5284,138,1
5285,641,1
5286,728,1
5287,151,1
5288,618,1
5289,796,1
5290,662,1
5291,451,1
5292,718,1
5293,670,1
5294,168,1
5295,993,1
5296,173,1
5297,177,1
5298,19,1
5299,372,1
5300,402,1
5301,106,1
5302,113,1
5303,183,1
5304,180,1
5305,655,1
5306,964,1
5307,350,1
5308,38,1
5309,496,1
5310,503,1
5311,815,1
5312,950,1
5313,823,1
5314,525,1
5315,991,1
5316,408,1
5317,536,1
5318,587,1
5319,542,1
5320,89,1
5321,121,1
5322,222,1
5323,283,1
5324,735,1
5325,54,1
5326,960,1
5327,942,1
5328,842,1
5329,652,1
5330,914,1
5331,623,1
5332,643,1
5333,337,1
5334,783,1
5335,750,1
5336,915,1
5337,444,1
5338,553,1
5339,905,1
5340,765,1
5341,832,1
5342,196,1
5343,532,1
5344,63,1
5345,705,1
5346,43,1
5347,861,1
5348,673,1
5349,739,1
5350,978,1
5351,858,1
5352,825,1
5353,380,1
5354,708,1
5355,414,1
5356,627,1
5357,694,1
5358,867,1
5359,963,1
5360,245,1
5361,857,1
5362,898,1
5363,135,1
5364,672,1
5365,79,1
5366,378,1
5367,953,1
5368,549,1
5369,40,1
5370,37,1
5371,323,1
5372,767,1
5373,81,1
5374,102,1
5375,67,1
5376,899,1
5377,388,1
5378,287,1
5379,292,1
5380,845,1
5381,696,1
5382,965,1
5383,362,1
5384,735,1
5385,1,1
5386,306,1
5387,83,1
5388,446,1
5389,386,1
5390,541,1
5391,47,1
5392,605,1
5393,211,1
5394,447,1
5395,723,1
5396,258,1
5397,741,1
5398,456,1
5399,402,1
5400,926,1
5401,40,1
5402,759,1
5403,604,1
5404,459,1
5405,626,1
5406,22,1
5407,727,1
5408,818,1
5409,287,1
5410,189,1
5411,68,1
5412,308,1
5413,504,1
5414,155,1
5415,483,1
5416,809,1
5417,552,1
5418,3,1
5419,14,1
5420,65,1
5421,404,1
5422,773,1
5423,449,1
5424,704,1
5425,683,1
5426,437,1
5427,113,1
5428,369,1
5429,679,1
5430,898,1
5431,43,1
5432,806,1
5433,882,1
5434,114,1
5435,865,1
5436,479,1
5437,305,1
5438,619,1
5439,609,1
5440,793,1
5441,381,1
5442,608,1
5443,510,1
5444,908,1
5445,239,1
5446,64,1
5447,970,1
5448,485,1
5449,619,1
5450,39,1
5451,614,1
5452,332,1
5453,150,1
5454,58,1
5455,446,1
5456,288,1
5457,631,1
5458,911,1
5459,880,1
5460,304,1
5461,65,1
5462,686,1
5463,277,1
5464,390,1
5465,124,1
5466,644,1
5467,845,1
5468,213,1
5469,776,1
5470,391,1
5471,145,1
5472,123,1
5473,361,1
5474,219,1
5475,827,1
5476,786,1
5477,473,1
5478,649,1
5479,708,1
5480,409,1
5481,780,1
5482,800,1
5483,823,1
5484,683,1
5485,953,1
5486,715,1
5487,267,1
5488,74,1
5489,388,1
5490,704,1
5491,371,1
5492,227,1
5493,411,1
5494,530,1
5495,626,1
5496,160,1
5497,85,1
5498,433,1
5499,157,1
5500,69,1
5501,614,1
5502,913,1
5503,392,1
5504,797,1
5505,899,1
5506,957,1
5507,436,1
5508,993,1
5509,141,1
5510,872,1
5511,92,1
5512,869,1
5513,521,1
5514,810,1
5515,295,1
5516,28,1
5517,481,1
5518,219,1
5519,423,1
5520,753,1
5521,465,1
5522,473,1
5523,691,1
5524,642,1
5525,175,1
5526,241,1
5527,303,1
5528,824,1
5529,313,1
5530,986,1
5531,730,1
5532,746,1
5533,743,1
5534,655,1
5535,513,1
5536,757,1
5537,392,1
5538,871,1
5539,717,1
5540,702,1
5541,478,1
5542,48,1
5543,653,1
5544,647,1
5545,977,1
5546,836,1
5547,605,1
5548,19,1
5549,81,1
5550,608,1
5551,224,1
5552,167,1
5553,774,1
5554,244,1
5555,109,1
5556,908,1
5557,97,1
5558,1005,0
5559,894,1
5560,698,1
5561,471,1
5562,1022,0
5563,903,1
5564,661,1
5565,889,1
5566,289,1
5567,228,1
5568,331,1
5569,557,1
5570,269,1
5571,566,1
5572,754,1
5573,906,1
5574,445,1
5575,377,1
5576,577,1
5577,497,1
5578,283,1
5579,466,1
5580,612,1
5581,195,1
5582,543,1
5583,790,1
5584,787,1
5585,512,1
5586,45,1
5587,684,1
5588,748,1
5589,660,1
5590,1015,0
5591,329,1
5592,622,1
5593,813,1
5594,406,1
5595,160,1
5596,924,1
5597,354,1
5598,475,1
5599,190,1
5600,468,1
5601,246,1
5602,720,1
5603,243,1
5604,1005,0
5605,157,1
5606,486,1
5607,259,1
5608,466,1
5609,866,1
5610,313,1
5611,826,1
5612,928,1
5613,588,1
5614,721,1
5615,958,1
5616,328,1
5617,989,1
5618,6,1
5619,278,1
5620,982,1
5621,695,1
5622,404,1
5623,968,1
5624,996,1
5625,68,1
5626,625,1
5627,757,1
5628,802,1
5629,802,1
5630,702,1
5631,190,1
5632,537,1
5633,393,1
5634,266,1
5635,251,1
5636,80,1
5637,946,1
5638,219,1
5639,614,1
5640,524,1
5641,211,1
5642,617,1
5643,149,1
5644,890,1
5645,623,1
5646,384,1
5647,12,1
5648,155,1
5649,552,1
5650,163,1
5651,854,1
5652,114,1
5653,853,1
5654,972,1
5655,63,1
5656,839,1
5657,857,1
5658,53,1
5659,412,1
5660,93,1
5661,870,1
5662,59,1
5663,50,1
5664,989,1
5665,407,1
5666,306,1
5667,663,1
5668,303,1
5669,99,1
5670,197,1
5671,938,1
5672,209,1
5673,635,1
5674,47,1
5675,100,1
5676,351,1
5677,274,1
5678,868,1
5679,71,1
5680,184,1
5681,501,1
5682,705,1
5683,54,1
5684,960,1
5685,107,1
5686,95,1
5687,728,1
5688,107,1
5689,466,1
5690,244,1
5691,779,1
5692,215,1
5693,311,1
5694,760,1
5695,271,1
5696,806,1
5697,501,1
5698,179,1
5699,696,1
5700,499,1
5701,741,1
5702,543,1
5703,320,1
5704,727,1
5705,898,1
5706,521,1
5707,697,1
5708,298,1
5709,722,1
5710,365,1
5711,963,1
5712,656,1
5713,596,1
5714,565,1
5715,854,1
5716,705,1
5717,76,1
5718,276,1
5719,5,1
5720,730,1
5721,265,1
5722,534,1
5723,503,1
5724,145,1
5725,666,1
5726,397,1
5727,230,1
5728,352,1
5729,950,1
5730,495,1
5731,20,1
5732,51,1
5733,551,1
5734,81,1
5735,288,1
5736,934,1
5737,806,1
5738,255,1
5739,289,1
5740,151,1
5741,486,1
5742,630,1
5743,324,1
5744,804,1
5745,863,1
5746,21,1
5747,164,1
5748,92,1
5749,446,1
5750,272,1
5751,101,1
5752,1001,0
5753,1017,0
5754,560,1
5755,472,1
5756,1004,0
5757,877,1
5758,526,1
5759,485,1
5760,320,1
5761,936,1
5762,271,1
5763,721,1
5764,302,1
5765,789,1
5766,360,1
5767,752,1
5768,219,1
5769,917,1
5770,992,1
5771,520,1
5772,205,1
5773,1021,0
5774,736,1
5775,23,1
5776,840,1
5777,397,1
5778,784,1
5779,762,1
5780,950,1
5781,364,1
5782,250,1
5783,464,1
5784,903,1
5785,988,1
5786,675,1
5787,587,1
5788,634,1
5789,920,1
5790,327,1
5791,434,1
5792,189,1
5793,351,1
5794,845,1
5795,702,1
5796,263,1
5797,967,1
5798,454,1
5799,853,1
5800,841,1
5801,300,1
5802,373,1
5803,153,1
5804,425,1
5805,480,1
5806,461,1
5807,642,1
5808,94,1
5809,901,1
5810,996,1
5811,42,1
5812,808,1
5813,366,1
5814,122,1
5815,498,1
5816,226,1
5817,504,1
5818,987,1
5819,34,1
5820,322,1
5821,142,1
5822,253,1
5823,703,1
5824,9,1
5825,30,1
5826,1025,0
5827,914,1
5828,815,1
5829,238,1
5830,157,1
5831,817,1
5832,214,1
5833,609,1
5834,354,1
5835,584,1
5836,240,1
5837,877,1
5838,748,1
5839,772,1
5840,534,1
5841,629,1
5842,683,1
5843,105,1
5844,936,1
5845,919,1
5846,381,1
5847,60,1
5848,589,1
5849,788,1
5850,125,1
5851,424,1
5852,597,1
5853,751,1
5854,537,1
5855,437,1
5856,455,1
5857,155,1
5858,21,1
5859,15,1
5860,542,1
5861,394,1
5862,911,1
5863,138,1
5864,133,1
5865,484,1
5866,420,1
5867,960,1
5868,235,1
5869,582,1
5870,468,1
5871,952,1
5872,671,1
5873,779,1
5874,757,1
5875,701,1
5876,985,1
5877,4,1
5878,86,1
5879,551,1
5880,201,1
5881,625,1
5882,288,1
5883,191,1
5884,827,1
5885,945,1
5886,785,1
5887,906,1
5888,19,1
5889,133,1
5890,851,1
5891,137,1
5892,1009,0
5893,417,1
5894,375,1
5895,857,1
5896,198,1
5897,249,1
5898,556,1
5899,955,1
5900,160,1
5901,412,1
5902,109,1
5903,690,1
5904,503,1
5905,184,1
5906,531,1
5907,410,1
5908,1007,0
5909,849,1
5910,975,1
5911,383,1
5912,454,1
5913,276,1
5914,879,1
5915,534,1
5916,136,1
5917,740,1
5918,344,1
5919,647,1
5920,627,1
5921,598,1
5922,1007,0
5923,429,1
5924,15,1
5925,353,1
5926,807,1
5927,1020,0
5928,593,1
5929,930,1
5930,636,1
5931,346,1
5932,637,1
5933,827,1
5934,637,1
5935,560,1
5936,526,1
5937,419,1
5938,518,1
5939,325,1
5940,111,1
5941,502,1
5942,6,1
5943,268,1
5944,414,1
5945,376,1
5946,349,1
5947,238,1
5948,650,1
5949,189,1
5950,960,1
5951,736,1
5952,606,1
5953,363,1
5954,152,1
5955,604,1
5956,274,1
5957,451,1
5958,420,1
5959,571,1
5960,370,1
5961,270,1
5962,587,1
5963,161,1
5964,797,1
5965,971,1
5966,656,1
5967,303,1
5968,316,1
5969,922,1
5970,27,1
5971,826,1
5972,897,1
5973,476,1
5974,439,1
5975,927,1
5976,694,1
5977,42,1
5978,774,1
5979,447,1
5980,371,1
5981,536,1
5982,762,1
5983,188,1
5984,83,1
5985,408,1
5986,909,1
5987,246,1
5988,833,1
5989,599,1
5990,361,1
5991,1016,0
5992,207,1
5993,70,1
5994,412,1
5995,39,1
5996,830,1
5997,721,1
5998,265,1
5999,439,1
6000,440,1
6001,739,1
6002,478,1
6003,372,1
6004,619,1
6005,104,1
6006,419,1
6007,630,1
6008,973,1
6009,755,1
6010,5,1
6011,523,1
6012,25,1
6013,248,1
6014,469,1
6015,884,1
6016,201,1
6017,766,1
6018,825,1
6019,8,1
6020,217,1
6021,114,1
6022,740,1
6023,996,1
6024,801,1
6025,294,1
6026,504,1
6027,923,1
6028,395,1
6029,831,1
6030,508,1
6031,912,1
6032,615,1
6033,109,1
6034,572,1
6035,459,1
6036,201,1
6037,813,1
6038,273,1
6039,44,1
6040,257,1
6041,874,1
6042,454,1
6043,208,1
6044,570,1
6045,76,1
6046,16,1
6047,849,1
6048,896,1
6049,137,1
6050,396,1
6051,721,1
6052,445,1
6053,368,1
6054,444,1
6055,483,1
6056,628,1
6057,157,1
6058,7,1
6059,939,1
6060,720,1
6061,74,1
6062,634,1
6063,857,1
6064,286,1
6065,744,1
6066,591,1
6067,688,1
6068,344,1
6069,35,1
6070,548,1
6071,767,1
6072,98,1
6073,372,1
6074,654,1
6075,615,1
6076,983,1
6077,945,1
6078,185,1
6079,883,1
6080,633,1
6081,496,1
6082,892,1
6083,737,1
6084,990,1
6085,85,1
6086,427,1
6087,498,1
6088,544,1
6089,321,1
6090,599,1
6091,921,1
6092,608,1
6093,976,1
6094,81,1
6095,636,1
6096,645,1
6097,623,1
6098,518,1
6099,275,1
6100,504,1
6101,1013,0
6102,741,1
6103,147,1
6104,621,1
6105,745,1
6106,887,1
6107,658,1
6108,383,1
6109,760,1
6110,201,1
6111,607,1
6112,985,1
6113,469,1
6114,499,1
6115,817,1
6116,859,1
